Country,year,annual_temp,baseline_temp,anomaly,anomaly_smooth
Bangladesh,1900,25.219083333333334,25.187519444444444,0.031563888888889835,-0.2859861111111101
Bangladesh,1901,25.0585,25.187519444444444,-0.12901944444444524,-0.2795861111111101
Bangladesh,1902,24.746333333333336,25.187519444444444,-0.44118611111110795,-0.2663527777777773
Bangladesh,1903,24.91125,25.187519444444444,-0.2762694444444449,-0.48858611111111044
Bangladesh,1904,24.670666666666666,25.187519444444444,-0.5168527777777783,-0.5316527777777772
Bangladesh,1905,24.107916666666668,25.187519444444444,-1.079602777777776,-0.5464194444444445
Bangladesh,1906,24.843166666666665,25.187519444444444,-0.34435277777777884,-0.5561527777777776
Bangladesh,1907,24.6725,25.187519444444444,-0.5150194444444445,-0.4998027777777779
Bangladesh,1908,24.862583333333333,25.187519444444444,-0.32493611111111065,-0.41481944444444496
Bangladesh,1909,24.952416666666664,25.187519444444444,-0.23510277777777944,-0.4827527777777775
Bangladesh,1910,24.532833333333333,25.187519444444444,-0.6546861111111113,-0.47951944444444405
Bangladesh,1911,24.503500000000003,25.187519444444444,-0.6840194444444414,-0.5612527777777772
Bangladesh,1912,24.688666666666666,25.187519444444444,-0.4988527777777776,-0.6318027777777765
Bangladesh,1913,24.453916666666668,25.187519444444444,-0.7336027777777758,-0.5090194444444428
Bangladesh,1914,24.599666666666668,25.187519444444444,-0.5878527777777762,-0.42901944444444384
Bangladesh,1915,25.14675,25.187519444444444,-0.04076944444444308,-0.45220277777777723
Bangladesh,1916,24.903499999999998,25.187519444444444,-0.2840194444444464,-0.44698611111111075
Bangladesh,1917,24.57275,25.187519444444444,-0.6147694444444447,-0.3668861111111106
Bangladesh,1918,24.48,25.187519444444444,-0.7075194444444435,-0.4180527777777769
Bangladesh,1919,25.00016666666667,25.187519444444444,-0.18735277777777526,-0.432119444444443
Bangladesh,1920,24.89091666666667,25.187519444444444,-0.29660277777777466,-0.3180194444444432
Bangladesh,1921,24.833166666666667,25.187519444444444,-0.35435277777777685,-0.23156944444444322
Bangladesh,1922,25.14325,25.187519444444444,-0.04426944444444558,-0.18673611111111016
Bangladesh,1923,24.91225,25.187519444444444,-0.2752694444444437,-0.27078611111111
Bangladesh,1924,25.224333333333334,25.187519444444444,0.036813888888890034,-0.2734194444444441
Bangladesh,1925,24.47066666666667,25.187519444444444,-0.716852777777774,-0.3588361111111105
Bangladesh,1926,24.819999999999997,25.187519444444444,-0.3675194444444472,-0.3364694444444439
Bangladesh,1927,24.716166666666666,25.187519444444444,-0.47135277777777773,-0.4301527777777771
Bangladesh,1928,25.024083333333333,25.187519444444444,-0.16343611111111045,-0.3873861111111111
Bangladesh,1929,24.755916666666668,25.187519444444444,-0.4316027777777762,-0.32380277777777666
Bangladesh,1930,24.6845,25.187519444444444,-0.503019444444444,-0.23621944444444337
Bangladesh,1931,25.13791666666667,25.187519444444444,-0.049602777777774776,-0.2865194444444434
Bangladesh,1932,25.154083333333332,25.187519444444444,-0.033436111111111444,-0.28618611111111036
Bangladesh,1933,24.772583333333333,25.187519444444444,-0.4149361111111105,-0.22536944444444346
Bangladesh,1934,24.757583333333333,25.187519444444444,-0.4299361111111111,-0.28146944444444416
Bangladesh,1935,24.988583333333334,25.187519444444444,-0.19893611111110943,-0.3634027777777774
Bangladesh,1936,24.857416666666666,25.187519444444444,-0.3301027777777783,-0.30715277777777744
Bangladesh,1937,24.744416666666666,25.187519444444444,-0.44310277777777785,-0.2058527777777776
Bangladesh,1938,25.053833333333333,25.187519444444444,-0.1336861111111105,-0.20885277777777772
Bangladesh,1939,25.264083333333332,25.187519444444444,0.07656388888888799,-0.13241944444444442
Bangladesh,1940,24.973583333333334,25.187519444444444,-0.21393611111111,-0.0417861111111101
Bangladesh,1941,25.239583333333332,25.187519444444444,0.05206388888888824,-0.05853611111110979
Bangladesh,1942,25.197583333333338,25.187519444444444,0.010063888888893757,-0.11733611111110917
Bangladesh,1943,24.970083333333335,25.187519444444444,-0.21743611111110894,-0.14841944444444266
Bangladesh,1944,24.970083333333335,25.187519444444444,-0.21743611111110894,-0.18875277777777483
Bangladesh,1945,24.818166666666666,25.187519444444444,-0.3693527777777774,-0.1828861111111088
Bangladesh,1946,25.03791666666667,25.187519444444444,-0.14960277777777264,-0.1830027777777758
Bangladesh,1947,25.226916666666668,25.187519444444444,0.03939722222222386,-0.24498611111110905
Bangladesh,1948,24.9695,25.187519444444444,-0.21801944444444388,-0.20455277777777497
Bangladesh,1949,24.66016666666667,25.187519444444444,-0.5273527777777751,-0.15570277777777547
Bangladesh,1950,25.020333333333337,25.187519444444444,-0.16718611111110704,-0.16925277777777553
Bangladesh,1951,25.28216666666667,25.187519444444444,0.09464722222222477,-0.08920277777777556
Bangladesh,1952,25.159166666666668,25.187519444444444,-0.02835277777777634,0.020647222222224572
Bangladesh,1953,25.36975,25.187519444444444,0.1822305555555559,0.0366138888888905
Bangladesh,1954,25.20941666666667,25.187519444444444,0.021897222222225565,-0.020769444444443508
Bangladesh,1955,25.100166666666667,25.187519444444444,-0.08735277777777739,-0.0022027777777772427
Bangladesh,1956,24.99525,25.187519444444444,-0.19226944444444527,0.08534722222222299
Bangladesh,1957,25.252,25.187519444444444,0.06448055555555499,0.04124722222222275
Bangladesh,1958,25.8075,25.187519444444444,0.6199805555555571,0.11806388888889004
Bangladesh,1959,24.988916666666668,25.187519444444444,-0.19860277777777569,0.13296388888889013
Bangladesh,1960,25.484250000000003,25.187519444444444,0.29673055555555905,0.08914722222222338
Bangladesh,1961,25.06975,25.187519444444444,-0.11776944444444482,-0.05123611111111046
Bangladesh,1962,25.032916666666665,25.187519444444444,-0.15460277777777875,0.01189722222222187
Bangladesh,1963,25.105583333333332,25.187519444444444,-0.0819361111111121,-0.0772527777777789
Bangladesh,1964,25.30458333333333,25.187519444444444,0.11706388888888597,0.00566388888888838
Bangladesh,1965,25.0385,25.187519444444444,-0.14901944444444482,-0.0024361111111112165
Bangladesh,1966,25.484333333333336,25.187519444444444,0.2968138888888916,-0.035452777777777555
Bangladesh,1967,24.992416666666667,25.187519444444444,-0.19510277777777674,-0.04550277777777652
Bangladesh,1968,24.9405,25.187519444444444,-0.2470194444444438,-0.01588611111110936
Bangladesh,1969,25.254333333333335,25.187519444444444,0.06681388888889117,-0.18571944444444313
Bangladesh,1970,25.186583333333335,25.187519444444444,-0.0009361111111090281,-0.15543611111110991
Bangladesh,1971,24.635166666666667,25.187519444444444,-0.5523527777777772,-0.09041944444444283
Bangladesh,1972,25.143833333333333,25.187519444444444,-0.04368611111111065,-0.1333861111111098
Bangladesh,1973,25.265583333333336,25.187519444444444,0.0780638888888916,-0.1419194444444436
Bangladesh,1974,25.0395,25.187519444444444,-0.1480194444444436,-0.028519444444443563
Bangladesh,1975,25.143916666666666,25.187519444444444,-0.0436027777777781,-0.047969444444444065
Bangladesh,1976,25.202166666666667,25.187519444444444,0.014647222222222922,-0.09328611111111088
Bangladesh,1977,25.04658333333333,25.187519444444444,-0.14093611111111315,0.04103055555555599
Bangladesh,1978,25.039,25.187519444444444,-0.14851944444444243,0.0803805555555563
Bangladesh,1979,25.711083333333335,25.187519444444444,0.5235638888888907,0.03031388888889026
Bangladesh,1980,25.340666666666667,25.187519444444444,0.15314722222222343,0.04981388888889029
Bangladesh,1981,24.951833333333337,25.187519444444444,-0.23568611111110727,0.05598055555555703
Bangladesh,1982,25.14408333333333,25.187519444444444,-0.04343611111111301,-0.07315277777777637
Bangladesh,1983,25.069833333333335,25.187519444444444,-0.11768611111110872,-0.057002777777776
Bangladesh,1984,25.065416666666668,25.187519444444444,-0.12210277777777634,0.011480555555557003
Bangladesh,1985,25.42141666666667,25.187519444444444,0.2338972222222253,0.11114722222222398
Bangladesh,1986,25.29425,25.187519444444444,0.10673055555555777,0.23911388888889035
Bangladesh,1987,25.642416666666666,25.187519444444444,0.45489722222222184,0.28698055555555657
Bangladesh,1988,25.709666666666667,25.187519444444444,0.5221472222222232,0.2590472222222232
Bangladesh,1989,25.30475,25.187519444444444,0.11723055555555462,0.22723055555555619
Bangladesh,1990,25.281750000000002,25.187519444444444,0.09423055555555848,0.12319722222222254
Bangladesh,1991,25.135166666666667,25.187519444444444,-0.05235277777777725,-0.018102777777777135
Bangladesh,1992,25.122249999999998,25.187519444444444,-0.06526944444444638,-0.026719444444443498
Bangladesh,1993,25.00316666666667,25.187519444444444,-0.18435277777777515,9.722222222308119e-05
Bangladesh,1994,25.261666666666667,25.187519444444444,0.07414722222222281,0.061113888888890244
Bangladesh,1995,25.415833333333335,25.187519444444444,0.22831388888889137,0.00851388888889133
Bangladesh,1996,25.440250000000002,25.187519444444444,0.25273055555555857,0.11271388888889149
Bangladesh,1997,24.859250000000003,25.187519444444444,-0.32826944444444095,0.2033472222222251
Bangladesh,1998,25.52416666666667,25.187519444444444,0.33664722222222565,0.15021388888889148
Bangladesh,1999,25.714833333333335,25.187519444444444,0.5273138888888909,0.12956388888889095
Bangladesh,2000,25.150166666666667,25.187519444444444,-0.03735277777777668,0.2337805555555576
Bangladesh,2001,25.337,25.187519444444444,0.14948055555555584,0.18511388888889044
Bangladesh,2002,25.380333333333336,25.187519444444444,0.1928138888888924,0.11941388888889079
Bangladesh,2003,25.280833333333334,25.187519444444444,0.0933138888888898,0.19578055555555735
Bangladesh,2004,25.386333333333337,25.187519444444444,0.19881388888889262,0.2815138888888903
Bangladesh,2005,25.532,25.187519444444444,0.3444805555555561,0.27419722222222304
Bangladesh,2006,25.765666666666664,25.187519444444444,0.5781472222222206,0.2959305555555559
Bangladesh,2007,25.34375,25.187519444444444,0.1562305555555561,0.39964722222222165
Bangladesh,2008,25.389499999999998,25.187519444444444,0.20198055555555428,0.48131388888888793
Bangladesh,2009,25.904916666666665,25.187519444444444,0.7173972222222211,0.3691972222222219
Bangladesh,2010,25.94033333333333,25.187519444444444,0.7528138888888876,0.40716388888888916
Bangladesh,2011,25.205083333333334,25.187519444444444,0.01756388888889049,0.5227638888888897
Bangladesh,2012,25.533583333333336,25.187519444444444,0.3460638888888923,0.4741055555555569
Bangladesh,2013,25.9675,25.187519444444444,0.7799805555555572,0.38120277777778
Canada,1850,-5.53625,-4.917497222222222,-0.6187527777777779,-0.4932250000000004
Canada,1851,-5.3379166666666675,-4.917497222222222,-0.42041944444444557,-0.5382736111111117
Canada,1852,-5.358,-4.917497222222222,-0.4405027777777777,-0.5562694444444451
Canada,1853,-5.590916666666668,-4.917497222222222,-0.6734194444444457,-0.6046361111111116
Canada,1854,-5.545750000000001,-4.917497222222222,-0.6282527777777789,-0.6298027777777782
Canada,1855,-5.778083333333332,-4.917497222222222,-0.8605861111111102,-0.6835194444444449
Canada,1856,-5.46375,-4.917497222222222,-0.5462527777777781,-0.7145861111111114
Canada,1857,-5.6265833333333335,-4.917497222222222,-0.7090861111111115,-0.7865861111111112
Canada,1858,-5.74625,-4.917497222222222,-0.8287527777777779,-0.7309694444444448
Canada,1859,-5.90575,-4.917497222222222,-0.9882527777777783,-0.7965027777777781
Canada,1860,-5.5,-4.917497222222222,-0.582502777777778,-0.9542861111111112
Canada,1861,-5.791416666666667,-4.917497222222222,-0.8739194444444447,-0.9376694444444444
Canada,1862,-6.415499999999999,-4.917497222222222,-1.498002777777777,-0.8467027777777778
Canada,1863,-5.663166666666666,-4.917497222222222,-0.7456694444444443,-0.8602527777777779
Canada,1864,-5.450916666666667,-4.917497222222222,-0.5334194444444451,-0.8955527777777779
Canada,1865,-5.56775,-4.917497222222222,-0.6502527777777782,-0.757052777777778
Canada,1866,-5.9679166666666665,-4.917497222222222,-1.0504194444444446,-0.7854194444444447
Canada,1867,-5.723,-4.917497222222222,-0.8055027777777779,-0.7487361111111113
Canada,1868,-5.805,-4.917497222222222,-0.8875027777777778,-0.6259194444444447
Canada,1869,-5.2675,-4.917497222222222,-0.3500027777777781,-0.5443194444444446
Canada,1870,-4.953666666666667,-4.917497222222222,-0.03616944444444492,-0.46983611111111134
Canada,1871,-5.559916666666666,-4.917497222222222,-0.6424194444444442,-0.43068611111111144
Canada,1872,-5.350583333333334,-4.917497222222222,-0.4330861111111117,-0.4545861111111115
Canada,1873,-5.60925,-4.917497222222222,-0.6917527777777783,-0.8122527777777782
Canada,1874,-5.3870000000000005,-4.917497222222222,-0.4695027777777785,-0.8967861111111116
Canada,1875,-6.742,-4.917497222222222,-1.824502777777778,-0.6730861111111114
Canada,1876,-5.982583333333333,-4.917497222222222,-1.0650861111111114,-0.2681361111111113
Canada,1877,-4.232083333333333,-4.917497222222222,0.6854138888888892,-0.37241944444444475
Canada,1878,-3.5845,-4.917497222222222,1.3329972222222222,-0.2755027777777781
Canada,1879,-5.9084166666666675,-4.917497222222222,-0.9909194444444456,-0.17446944444444473
Canada,1880,-6.257416666666667,-4.917497222222222,-1.3399194444444449,-0.4715361111111114
Canada,1881,-5.477416666666667,-4.917497222222222,-0.5599194444444446,-1.0356861111111113
Canada,1882,-5.717416666666666,-4.917497222222222,-0.799919444444444,-1.1861027777777777
Canada,1883,-6.40525,-4.917497222222222,-1.4877527777777777,-1.0780194444444444
Canada,1884,-6.6605,-4.917497222222222,-1.743002777777778,-1.214936111111111
Canada,1885,-5.717,-4.917497222222222,-0.7995027777777777,-1.450386111111111
Canada,1886,-6.162,-4.917497222222222,-1.244502777777778,-1.3722361111111112
Canada,1887,-6.894666666666666,-4.917497222222222,-1.9771694444444439,-1.0400194444444446
Canada,1888,-6.014500000000001,-4.917497222222222,-1.0970027777777789,-1.1875694444444447
Canada,1889,-4.999416666666667,-4.917497222222222,-0.08191944444444488,-1.081102777777778
Canada,1890,-6.45475,-4.917497222222222,-1.5372527777777778,-0.7697861111111115
Canada,1891,-5.629666666666666,-4.917497222222222,-0.7121694444444442,-0.8215027777777782
Canada,1892,-5.3380833333333335,-4.917497222222222,-0.42058611111111155,-0.981869444444445
Canada,1893,-6.273083333333335,-4.917497222222222,-1.355586111111113,-0.7814361111111119
Canada,1894,-5.8012500000000005,-4.917497222222222,-0.8837527777777785,-0.8589861111111119
Canada,1895,-5.452583333333334,-4.917497222222222,-0.535086111111112,-0.9809694444444451
Canada,1896,-6.017416666666667,-4.917497222222222,-1.0999194444444447,-0.8158194444444448
Canada,1897,-5.9479999999999995,-4.917497222222222,-1.0305027777777775,-0.8832694444444446
Canada,1898,-5.447333333333333,-4.917497222222222,-0.529836111111111,-0.7965027777777778
Canada,1899,-6.1385,-4.917497222222222,-1.2210027777777777,-0.6034694444444444
Canada,1900,-5.01875,-4.917497222222222,-0.10125277777777786,-0.44805277777777786
Canada,1901,-5.05225,-4.917497222222222,-0.13475277777777794,-0.419102777777778
Canada,1902,-5.170916666666667,-4.917497222222222,-0.25341944444444486,-0.37241944444444464
Canada,1903,-5.302583333333334,-4.917497222222222,-0.3850861111111117,-0.3899527777777781
Canada,1904,-5.905083333333333,-4.917497222222222,-0.9875861111111108,-0.38938611111111143
Canada,1905,-5.106416666666667,-4.917497222222222,-0.18891944444444508,-0.6678194444444449
Canada,1906,-5.049416666666667,-4.917497222222222,-0.1319194444444447,-0.6555861111111115
Canada,1907,-6.563083333333334,-4.917497222222222,-1.645586111111112,-0.6561361111111117
Canada,1908,-5.241416666666667,-4.917497222222222,-0.32391944444444487,-0.6505361111111115
Canada,1909,-5.9078333333333335,-4.917497222222222,-0.9903361111111115,-0.748019444444445
Canada,1910,-5.078416666666667,-4.917497222222222,-0.16091944444444461,-0.482019444444445
Canada,1911,-5.536833333333334,-4.917497222222222,-0.619336111111112,-0.5886694444444451
Canada,1912,-5.233083333333334,-4.917497222222222,-0.315586111111112,-0.5627361111111118
Canada,1913,-5.7746666666666675,-4.917497222222222,-0.8571694444444455,-0.3816861111111118
Canada,1914,-5.7781666666666665,-4.917497222222222,-0.8606694444444445,-0.3683527777777783
Canada,1915,-4.173166666666667,-4.917497222222222,0.744330555555555,-0.5956527777777783
Canada,1916,-5.470166666666667,-4.917497222222222,-0.5526694444444447,-0.6308694444444447
Canada,1917,-6.369583333333334,-4.917497222222222,-1.4520861111111119,-0.5491527777777782
Canada,1918,-5.950749999999999,-4.917497222222222,-1.0332527777777774,-0.6966361111111115
Canada,1919,-5.369583333333334,-4.917497222222222,-0.45208611111111185,-0.5526861111111113
Canada,1920,-4.910583333333333,-4.917497222222222,0.006913888888888664,-0.42396944444444457
Canada,1921,-4.750416666666666,-4.917497222222222,0.16708055555555568,-0.28920277777777803
Canada,1922,-5.726,-4.917497222222222,-0.808502777777778,-0.18731944444444473
Canada,1923,-5.276916666666667,-4.917497222222222,-0.35941944444444474,-0.2580361111111113
Canada,1924,-4.860166666666667,-4.917497222222222,0.057330555555554774,-0.3029694444444447
Canada,1925,-5.264166666666666,-4.917497222222222,-0.34666944444444425,-0.2296861111111113
Canada,1926,-4.975083333333333,-4.917497222222222,-0.057586111111111116,-0.031586111111111315
Canada,1927,-5.359583333333333,-4.917497222222222,-0.4420861111111112,-0.15186944444444456
Canada,1928,-4.286416666666667,-4.917497222222222,0.6310805555555552,0.0286638888888886
Canada,1929,-5.4615833333333335,-4.917497222222222,-0.5440861111111115,0.2938972222222219
Canada,1930,-4.3615,-4.917497222222222,0.5559972222222216,0.33131388888888846
Canada,1931,-3.6489166666666666,-4.917497222222222,1.2685805555555554,-0.03463611111111131
Canada,1932,-5.1725,-4.917497222222222,-0.25500277777777836,0.016247222222222035
Canada,1933,-6.116166666666666,-4.917497222222222,-1.1986694444444437,-0.22290277777777803
Canada,1934,-5.207166666666667,-4.917497222222222,-0.28966944444444476,-0.6875027777777779
Canada,1935,-5.557250000000001,-4.917497222222222,-0.6397527777777787,-0.5621694444444445
Canada,1936,-5.971916666666666,-4.917497222222222,-1.0544194444444441,-0.14400277777777806
Canada,1937,-4.545833333333333,-4.917497222222222,0.37166388888888857,-0.08620277777777811
Canada,1938,-4.025333333333333,-4.917497222222222,0.8921638888888888,0.22949722222222196
Canada,1939,-4.918166666666667,-4.917497222222222,-0.0006694444444450554,0.5404138888888885
Canada,1940,-3.9787500000000002,-4.917497222222222,0.9387472222222217,0.5890138888888885
Canada,1941,-4.417333333333334,-4.917497222222222,0.5001638888888884,0.47886388888888876
Canada,1942,-4.302833333333333,-4.917497222222222,0.6146638888888889,0.6924305555555554
Canada,1943,-4.576083333333332,-4.917497222222222,0.3414138888888898,0.4874472222222222
Canada,1944,-3.8503333333333334,-4.917497222222222,1.0671638888888886,0.36104722222222224
Canada,1945,-5.003666666666667,-4.917497222222222,-0.08616944444444474,0.3410305555555556
Canada,1946,-5.049333333333333,-4.917497222222222,-0.13183611111111126,0.2786472222222221
Canada,1947,-4.402916666666666,-4.917497222222222,0.5145805555555558,0.058997222222222055
Canada,1948,-4.888,-4.917497222222222,0.029497222222222064,-0.13085277777777798
Canada,1949,-4.948583333333334,-4.917497222222222,-0.031086111111111592,-0.1996194444444445
Canada,1950,-5.952916666666667,-4.917497222222222,-1.035419444444445,-0.11596944444444465
Canada,1951,-5.393166666666666,-4.917497222222222,-0.4756694444444438,0.07009722222222195
Canada,1952,-3.984666666666667,-4.917497222222222,0.9328305555555549,0.11458055555555528
Canada,1953,-3.957666666666667,-4.917497222222222,0.9598305555555551,0.3161638888888886
Canada,1954,-4.726166666666667,-4.917497222222222,0.19133055555555512,0.27124722222222175
Canada,1955,-4.945,-4.917497222222222,-0.02750277777777832,0.06659722222222184
Canada,1956,-5.61775,-4.917497222222222,-0.7002527777777781,0.005680555555555067
Canada,1957,-5.007916666666667,-4.917497222222222,-0.09041944444444461,-0.09468611111111151
Canada,1958,-4.262250000000001,-4.917497222222222,0.6552472222222212,0.012947222222221732
Canada,1959,-5.228,-4.917497222222222,-0.3105027777777778,0.12286388888888844
Canada,1960,-4.406833333333334,-4.917497222222222,0.5106638888888879,0.1496805555555552
Canada,1961,-5.0681666666666665,-4.917497222222222,-0.15066944444444452,0.07971388888888864
Canada,1962,-4.873833333333333,-4.917497222222222,0.04366388888888917,0.033913888888888445
Canada,1963,-4.6120833333333335,-4.917497222222222,0.30541388888888843,-0.1880527777777779
Canada,1964,-5.457000000000001,-4.917497222222222,-0.5395027777777788,-0.20268611111111118
Canada,1965,-5.516666666666666,-4.917497222222222,-0.5991694444444438,-0.2843361111111113
Canada,1966,-5.141333333333333,-4.917497222222222,-0.2238361111111109,-0.2910694444444447
Canada,1967,-5.2820833333333335,-4.917497222222222,-0.3645861111111115,-0.10013611111111125
Canada,1968,-4.6457500000000005,-4.917497222222222,0.2717472222222215,-0.01743611111111143
Canada,1969,-4.5023333333333335,-4.917497222222222,0.41516388888888844,0.03691388888888838
Canada,1970,-5.103166666666667,-4.917497222222222,-0.18566944444444466,-0.2672527777777784
Canada,1971,-4.869583333333334,-4.917497222222222,0.047913888888888145,-0.1740027777777783
Canada,1972,-6.802916666666667,-4.917497222222222,-1.8854194444444454,-0.4017527777777783
Canada,1973,-4.1795,-4.917497222222222,0.737997222222222,-0.3702527777777783
Canada,1974,-5.6410833333333334,-4.917497222222222,-0.7235861111111115,-0.354419444444445
Canada,1975,-4.945666666666667,-4.917497222222222,-0.028169444444444913,0.23801388888888847
Canada,1976,-4.790416666666667,-4.917497222222222,0.12708055555555475,0.01381388888888857
Canada,1977,-3.84075,-4.917497222222222,1.076747222222222,0.1408805555555553
Canada,1978,-5.3004999999999995,-4.917497222222222,-0.3830027777777776,0.24663055555555538
Canada,1979,-5.00575,-4.917497222222222,-0.08825277777777796,0.6312638888888888
Canada,1980,-4.416916666666666,-4.917497222222222,0.5005805555555556,0.22438055555555528
Canada,1981,-2.86725,-4.917497222222222,2.050247222222222,0.3341305555555551
Canada,1982,-5.875166666666668,-4.917497222222222,-0.9576694444444458,0.40843055555555496
Canada,1983,-4.75175,-4.917497222222222,0.1657472222222216,0.3115805555555551
Canada,1984,-4.634250000000001,-4.917497222222222,0.2832472222222213,-0.08375277777777815
Canada,1985,-4.901166666666666,-4.917497222222222,0.01633055555555618,0.42261388888888873
Canada,1986,-4.843916666666666,-4.917497222222222,0.07358055555555598,0.5479305555555556
Canada,1987,-3.3433333333333333,-4.917497222222222,1.5741638888888887,0.4601138888888891
Canada,1988,-4.125166666666666,-4.917497222222222,0.792330555555556,0.43596388888888893
Canada,1989,-5.073333333333333,-4.917497222222222,-0.1558361111111113,0.5194138888888887
Canada,1990,-5.021916666666667,-4.917497222222222,-0.10441944444444484,0.20229722222222205
Canada,1991,-4.426666666666667,-4.917497222222222,0.4908305555555552,0.14703055555555533
Canada,1992,-4.928916666666667,-4.917497222222222,-0.01141944444444487,0.2749638888888887
Canada,1993,-4.4014999999999995,-4.917497222222222,0.5159972222222224,0.41648055555555547
Canada,1994,-4.433666666666666,-4.917497222222222,0.48383055555555554,0.3135805555555555
Canada,1995,-4.314333333333333,-4.917497222222222,0.603163888888889,0.45306388888888877
Canada,1996,-4.941166666666667,-4.917497222222222,-0.023669444444444743,0.8225805555555554
Canada,1997,-4.2315000000000005,-4.917497222222222,0.6859972222222215,1.072047222222222
Canada,1998,-2.553916666666666,-4.917497222222222,2.363580555555556,1.1297305555555552
Canada,1999,-3.1863333333333332,-4.917497222222222,1.7311638888888887,1.4979472222222223
Canada,2000,-4.025916666666666,-4.917497222222222,0.8915805555555556,1.4716805555555557
Canada,2001,-3.1000833333333326,-4.917497222222222,1.8174138888888893,1.2105638888888888
Canada,2002,-4.362833333333334,-4.917497222222222,0.5546638888888884,0.8632138888888887
Canada,2003,-3.8595000000000006,-4.917497222222222,1.0579972222222214,1.006647222222222
Canada,2004,-4.9230833333333335,-4.917497222222222,-0.005586111111111514,1.1346305555555554
Canada,2005,-3.30875,-4.917497222222222,1.608747222222222,1.1950138888888886
Canada,2006,-2.4601666666666664,-4.917497222222222,2.4573305555555556,1.1078638888888885
Canada,2007,-4.0609166666666665,-4.917497222222222,0.8565805555555555,1.2654638888888887
Canada,2008,-4.29525,-4.917497222222222,0.6222472222222217,1.5496305555555554
Canada,2009,-4.135083333333333,-4.917497222222222,0.7824138888888887,1.330247222222222
Canada,2010,-1.8879166666666667,-4.917497222222222,3.0295805555555555,1.5070638888888883
Canada,2011,-3.5570833333333334,-4.917497222222222,1.3604138888888886,2.0379805555555555
Canada,2012,-3.176833333333334,-4.917497222222222,1.740663888888888,2.3518722222222217
Canada,2013,-1.640666666666667,-4.917497222222222,3.276830555555555,2.125969444444444
Chile,1855,7.070125000000001,9.580866666666667,-2.510741666666666,-1.4541583333333339
Chile,1856,8.664083333333332,9.580866666666667,-0.9167833333333348,-1.2832729166666672
Chile,1857,8.645916666666666,9.580866666666667,-0.9349500000000006,-1.0936750000000004
Chile,1858,8.81025,9.580866666666667,-0.7706166666666672,-0.7194833333333339
Chile,1859,9.245583333333334,9.580866666666667,-0.33528333333333293,-0.7087833333333335
Chile,1860,8.941083333333333,9.580866666666667,-0.6397833333333338,-0.7304333333333336
Chile,1861,8.717583333333334,9.580866666666667,-0.8632833333333334,-0.787766666666667
Chile,1862,8.537666666666667,9.580866666666667,-1.0432000000000006,-0.8829000000000005
Chile,1863,8.523583333333333,9.580866666666667,-1.0572833333333342,-0.8421000000000003
Chile,1864,8.769916666666667,9.580866666666667,-0.8109500000000001,-0.770566666666667
Chile,1865,9.145083333333334,9.580866666666667,-0.4357833333333332,-0.6746000000000002
Chile,1866,9.07525,9.580866666666667,-0.5056166666666666,-0.5824166666666667
Chile,1867,9.0175,9.580866666666667,-0.563366666666667,-0.5532833333333332
Chile,1868,8.9845,9.580866666666667,-0.5963666666666665,-0.6300666666666668
Chile,1869,8.915583333333334,9.580866666666667,-0.665283333333333,-0.708816666666667
Chile,1870,8.761166666666666,9.580866666666667,-0.819700000000001,-0.7954500000000003
Chile,1871,8.6815,9.580866666666667,-0.8993666666666673,-0.7465500000000003
Chile,1872,8.584333333333333,9.580866666666667,-0.9965333333333337,-0.7715666666666671
Chile,1873,9.229000000000001,9.580866666666667,-0.3518666666666661,-0.7823166666666669
Chile,1874,8.7905,9.580866666666667,-0.7903666666666673,-0.6928833333333337
Chile,1875,8.707416666666667,9.580866666666667,-0.8734500000000001,-0.48336666666666694
Chile,1876,9.128666666666666,9.580866666666667,-0.45220000000000127,-0.4822500000000005
Chile,1877,9.631916666666667,9.580866666666667,0.05105000000000004,-0.3994166666666672
Chile,1878,9.234583333333333,9.580866666666667,-0.34628333333333394,-0.30896666666666733
Chile,1879,9.204666666666666,9.580866666666667,-0.37620000000000076,-0.3462333333333337
Chile,1880,9.159666666666666,9.580866666666667,-0.4212000000000007,-0.46388333333333376
Chile,1881,8.942333333333334,9.580866666666667,-0.6385333333333332,-0.535316666666667
Chile,1882,9.043666666666667,9.580866666666667,-0.5372000000000003,-0.6417333333333335
Chile,1883,8.877416666666667,9.580866666666667,-0.7034500000000001,-0.7731666666666669
Chile,1884,8.672583333333334,9.580866666666667,-0.9082833333333333,-0.8119000000000003
Chile,1885,8.5025,9.580866666666667,-1.0783666666666676,-0.849666666666667
Chile,1886,8.748666666666667,9.580866666666667,-0.8322000000000003,-0.8199166666666671
Chile,1887,8.854833333333334,9.580866666666667,-0.7260333333333335,-0.8556500000000004
Chile,1888,9.026166666666667,9.580866666666667,-0.5547000000000004,-0.7861833333333333
Chile,1889,8.493916666666667,9.580866666666667,-1.0869499999999999,-0.73325
Chile,1890,8.849833333333335,9.580866666666667,-0.7310333333333325,-0.7532666666666668
Chile,1891,9.013333333333334,9.580866666666667,-0.5675333333333334,-0.7807999999999999
Chile,1892,8.75475,9.580866666666667,-0.8261166666666675,-0.6682500000000001
Chile,1893,8.8885,9.580866666666667,-0.6923666666666666,-0.5950666666666671
Chile,1894,9.056666666666667,9.580866666666667,-0.5242000000000004,-0.45460000000000067
Chile,1895,9.21575,9.580866666666667,-0.3651166666666672,-0.381783333333334
